timestamp,frame_number,bicycle,car,motorcycle,bus,truck,total_vehicles,density_level,rolling_avg_5,hour_of_day,day_of_week,events
2026-04-14T11:04:56.282839,1290,0,0,0,0,0,0,low,1.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:04:56.936385,1320,0,0,0,0,0,0,low,0.8,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:04:57.607655,1350,0,1,0,0,0,1,low,0.6,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:04:58.222226,1380,0,2,0,0,0,2,low,0.8,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:04:58.943838,1410,0,3,0,0,0,3,medium,1.2,11,Tuesday,
2026-04-14T11:04:59.633211,1440,0,3,0,0,0,3,medium,1.8,11,Tuesday,
2026-04-14T11:05:00.308704,1470,0,4,0,0,0,4,medium,2.6,11,Tuesday,
2026-04-14T11:05:02.573390,1500,0,4,0,0,0,4,medium,3.2,11,Tuesday,
2026-04-14T11:05:03.415453,1530,0,3,0,0,0,3,medium,3.4,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:05:04.132850,1560,0,3,0,0,0,3,medium,3.4,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:05:04.817068,1590,0,5,0,0,0,5,medium,3.8,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:05:05.515049,1620,0,2,0,0,0,2,low,3.4,11,Tuesday,QUIET_PERIOD
2026-04-14T11:05:06.427403,1650,0,2,0,0,0,2,low,3.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:07.161406,1680,0,2,0,0,0,2,low,2.8,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:07.854612,1710,0,2,0,0,0,2,low,2.6,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:08.510200,1740,0,3,0,0,0,3,medium,2.2,11,Tuesday,
2026-04-14T11:05:09.255830,1770,0,1,0,0,0,1,low,2.0,11,Tuesday,QUIET_PERIOD
2026-04-14T11:05:11.083087,1800,0,2,0,0,0,2,low,2.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:11.751728,1830,0,3,0,0,0,3,medium,2.2,11,Tuesday,
2026-04-14T11:05:12.488445,1860,0,4,0,0,0,4,medium,2.6,11,Tuesday,
2026-04-14T11:05:13.202308,1890,0,4,0,0,0,4,medium,2.8,11,Tuesday,
2026-04-14T11:05:13.881013,1920,0,4,0,0,0,4,medium,3.4,11,Tuesday,
2026-04-14T11:05:14.523177,1950,0,4,0,0,0,4,medium,3.8,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:05:15.167346,1980,0,3,0,0,0,3,medium,3.8,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:05:15.833030,2010,0,3,0,0,0,3,medium,3.6,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:05:16.535441,2040,0,5,0,0,0,5,medium,3.8,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:05:17.207783,2070,0,2,0,0,0,2,low,3.4,11,Tuesday,QUIET_PERIOD
2026-04-14T11:05:19.523485,2100,0,3,0,0,0,3,medium,3.2,11,Tuesday,
2026-04-14T11:05:20.225893,2130,0,3,0,1,0,4,medium,3.4,11,Tuesday,
2026-04-14T11:05:20.967287,2160,0,4,0,0,0,4,medium,3.6,11,Tuesday,
2026-04-14T11:05:21.680534,2190,0,4,0,0,1,5,medium,3.6,11,Tuesday,
2026-04-14T11:05:22.411635,2220,0,4,0,0,1,5,medium,4.2,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:05:25.960437,2250,0,4,0,0,0,4,medium,4.4,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:05:26.608074,2280,0,4,0,0,0,4,medium,4.4,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:05:27.229460,2310,0,4,0,0,0,4,medium,4.4,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:05:27.958977,2340,0,3,0,0,0,3,medium,4.0,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:05:28.648052,2370,0,3,0,0,0,3,medium,3.6,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:05:29.352583,2400,0,3,0,0,0,3,medium,3.4,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:05:30.095056,2430,0,1,0,0,0,1,low,2.8,11,Tuesday,QUIET_PERIOD
2026-04-14T11:05:30.780524,2460,0,0,0,0,0,0,low,2.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:31.452138,2490,0,1,0,0,0,1,low,1.6,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:32.118335,2520,0,2,0,0,0,2,low,1.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:33.604545,2550,0,1,0,0,0,1,low,1.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:34.299965,2580,0,1,0,0,0,1,low,1.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:35.005241,2610,0,1,0,0,0,1,low,1.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:35.679941,2640,0,2,0,0,0,2,low,1.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:36.367899,2670,0,4,0,0,0,4,medium,1.8,11,Tuesday,
2026-04-14T11:05:39.246404,2700,0,4,0,0,0,4,medium,2.4,11,Tuesday,
2026-04-14T11:05:39.893946,2730,0,2,0,0,0,2,low,2.6,11,Tuesday,QUIET_PERIOD
2026-04-14T11:05:40.563207,2760,0,4,0,0,0,4,medium,3.2,11,Tuesday,
2026-04-14T11:05:41.208881,2790,0,3,0,0,0,3,medium,3.4,11,Tuesday,
2026-04-14T11:05:41.876594,2820,0,2,0,0,0,2,low,3.0,11,Tuesday,QUIET_PERIOD
2026-04-14T11:05:42.554255,2850,0,1,0,0,0,1,low,2.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:43.249003,2880,0,1,0,0,0,1,low,2.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:44.095485,2910,0,0,0,0,0,0,low,1.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:44.797754,2940,0,0,0,0,0,0,low,0.8,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:45.549761,2970,0,0,0,0,0,0,low,0.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:46.941163,3000,0,1,0,0,0,1,low,0.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:47.679583,3030,0,0,0,0,0,0,low,0.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:48.389341,3060,0,1,0,0,0,1,low,0.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:49.103108,3090,0,2,0,0,0,2,low,0.8,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:49.924538,3120,0,1,0,0,0,1,low,1.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:52.541414,3150,0,1,0,0,0,1,low,1.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:53.264626,3180,0,2,0,0,0,2,low,1.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:54.015598,3210,0,2,0,0,0,2,low,1.6,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:05:54.700493,3240,0,3,0,0,0,3,medium,1.8,11,Tuesday,
2026-04-14T11:05:55.390428,3270,0,3,0,0,0,3,medium,2.2,11,Tuesday,
2026-04-14T11:05:57.790109,3300,0,2,0,0,0,2,low,2.4,11,Tuesday,QUIET_PERIOD
2026-04-14T11:05:58.385621,3330,0,4,0,0,0,4,medium,2.8,11,Tuesday,
2026-04-14T11:05:59.044946,3360,0,3,0,0,0,3,medium,3.0,11,Tuesday,
2026-04-14T11:05:59.696546,3390,0,1,0,0,0,1,low,2.6,11,Tuesday,QUIET_PERIOD
2026-04-14T11:06:00.432636,3420,0,3,0,0,0,3,medium,2.6,11,Tuesday,
2026-04-14T11:06:04.095410,3450,0,2,0,0,0,2,low,2.6,11,Tuesday,QUIET_PERIOD
2026-04-14T11:06:04.798380,3480,0,3,0,0,0,3,medium,2.4,11,Tuesday,
2026-04-14T11:06:05.430030,3510,0,2,0,0,0,2,low,2.2,11,Tuesday,QUIET_PERIOD
2026-04-14T11:06:06.145885,3540,0,2,0,0,0,2,low,2.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:06.858242,3570,0,3,0,0,0,3,medium,2.4,11,Tuesday,
2026-04-14T11:06:09.687417,3600,0,3,0,0,0,3,medium,2.6,11,Tuesday,
2026-04-14T11:06:10.287130,3630,0,2,0,0,0,2,low,2.4,11,Tuesday,QUIET_PERIOD
2026-04-14T11:06:10.907949,3660,0,4,0,1,0,5,medium,3.0,11,Tuesday,
2026-04-14T11:06:11.562366,3690,0,4,0,0,0,4,medium,3.4,11,Tuesday,
2026-04-14T11:06:12.385247,3720,0,1,0,0,0,1,low,3.0,11,Tuesday,QUIET_PERIOD
2026-04-14T11:06:13.122241,3750,0,2,0,1,0,3,medium,3.0,11,Tuesday,HEAVY_VEHICLE_PEAK
2026-04-14T11:06:13.880840,3780,0,0,0,0,0,0,low,2.6,11,Tuesday,QUIET_PERIOD
2026-04-14T11:06:14.559437,3810,0,1,0,0,0,1,low,1.8,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:15.297962,3840,0,1,0,0,0,1,low,1.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:15.989408,3870,0,1,0,0,0,1,low,1.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:17.176950,3900,0,1,0,0,0,1,low,0.8,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:17.912056,3930,0,0,0,0,0,0,low,0.8,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:18.574272,3960,0,1,0,0,0,1,low,0.8,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:19.204174,3990,0,0,0,0,0,0,low,0.6,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:19.994645,4020,0,0,0,0,0,0,low,0.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:24.009054,4050,0,0,0,0,0,0,low,0.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:24.664320,4080,0,1,0,0,0,1,low,0.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:25.319560,4110,0,2,0,1,0,3,medium,0.8,11,Tuesday,HEAVY_VEHICLE_PEAK
2026-04-14T11:06:25.943004,4140,0,2,0,0,0,2,low,1.2,11,Tuesday,QUIET_PERIOD
2026-04-14T11:06:26.716545,4170,0,0,0,0,0,0,low,1.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:29.501120,4200,0,0,0,0,0,0,low,1.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:30.173609,4230,0,0,0,0,0,0,low,1.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:30.864182,4260,0,0,0,0,0,0,low,0.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:31.501895,4290,0,0,0,0,0,0,low,0.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:32.148748,4320,0,0,0,0,0,0,low,0.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:32.871405,4350,0,0,0,0,0,0,low,0.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:33.551651,4380,0,0,0,0,0,0,low,0.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:34.261359,4410,0,0,0,0,0,0,low,0.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:34.908411,4440,0,0,0,1,0,1,low,0.2,11,Tuesday,HEAVY_VEHICLE_PEAK|QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:35.623241,4470,0,0,0,1,0,1,low,0.4,11,Tuesday,HEAVY_VEHICLE_PEAK|QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:36.882918,4500,0,0,0,1,0,1,low,0.6,11,Tuesday,HEAVY_VEHICLE_PEAK|QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:37.558731,4530,0,0,0,1,0,1,low,0.8,11,Tuesday,HEAVY_VEHICLE_PEAK|QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:38.267402,4560,0,0,0,1,0,1,low,1.0,11,Tuesday,HEAVY_VEHICLE_PEAK|QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:38.999741,4590,0,0,0,1,0,1,low,1.0,11,Tuesday,HEAVY_VEHICLE_PEAK|QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:39.665576,4620,0,0,0,1,0,1,low,1.0,11,Tuesday,HEAVY_VEHICLE_PEAK|QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:42.070825,4650,0,0,0,0,0,0,low,0.8,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:42.784005,4680,0,0,0,0,0,0,low,0.6,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:43.532489,4710,0,0,0,0,0,0,low,0.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:44.195401,4740,0,1,0,0,0,1,low,0.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:44.885522,4770,0,1,0,0,0,1,low,0.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:47.875768,4800,0,1,0,0,0,1,low,0.6,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:48.575102,4830,0,1,0,0,0,1,low,0.8,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:49.287759,4860,0,2,0,0,0,2,low,1.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:49.957721,4890,0,2,0,0,0,2,low,1.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:06:50.628508,4920,0,4,0,0,0,4,medium,2.0,11,Tuesday,
2026-04-14T11:06:53.049348,4950,0,3,0,0,0,3,medium,2.4,11,Tuesday,
2026-04-14T11:06:53.722217,4980,0,4,0,0,0,4,medium,3.0,11,Tuesday,
2026-04-14T11:06:54.458770,5010,0,5,0,0,0,5,medium,3.6,11,Tuesday,
2026-04-14T11:06:55.186836,5040,0,5,0,0,0,5,medium,4.2,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:06:55.868063,5070,0,3,0,0,0,3,medium,4.0,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:06:59.443598,5100,0,3,0,0,0,3,medium,4.0,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:07:00.157555,5130,0,5,0,0,0,5,medium,4.2,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:07:00.906144,5160,0,3,0,0,0,3,medium,3.8,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:07:01.640433,5190,0,3,0,0,0,3,medium,3.4,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:07:02.316269,5220,0,3,0,0,0,3,medium,3.4,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:07:05.034191,5250,0,2,0,0,0,2,low,3.2,11,Tuesday,QUIET_PERIOD
2026-04-14T11:07:05.755156,5280,0,1,0,0,0,1,low,2.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:06.585471,5310,0,1,0,0,0,1,low,2.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:07.270600,5340,0,3,0,0,0,3,medium,2.0,11,Tuesday,
2026-04-14T11:07:07.923177,5370,0,4,0,0,0,4,medium,2.2,11,Tuesday,
2026-04-14T11:07:08.606578,5400,0,5,0,0,0,5,medium,2.8,11,Tuesday,
2026-04-14T11:07:09.303763,5430,0,5,0,0,0,5,medium,3.6,11,Tuesday,
2026-04-14T11:07:10.029289,5460,0,6,0,0,0,6,medium,4.6,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:07:10.708567,5490,0,6,0,0,0,6,medium,5.2,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:07:11.486186,5520,0,6,0,0,0,6,medium,5.6,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:07:12.578826,5550,0,5,0,0,0,5,medium,5.6,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:07:13.262181,5580,0,5,0,0,0,5,medium,5.6,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:07:13.913702,5610,0,6,0,0,0,6,medium,5.6,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:07:14.563505,5640,0,8,0,0,0,8,medium,6.0,11,Tuesday,SESSION_PEAK
2026-04-14T11:07:15.200600,5670,0,5,0,1,0,6,medium,6.0,11,Tuesday,
2026-04-14T11:07:18.722154,5700,0,4,0,1,0,5,medium,6.0,11,Tuesday,
2026-04-14T11:07:19.355813,5730,0,5,0,1,0,6,medium,6.2,11,Tuesday,
2026-04-14T11:07:20.025798,5760,0,3,0,1,0,4,medium,5.8,11,Tuesday,
2026-04-14T11:07:20.701247,5790,0,4,0,0,0,4,medium,5.0,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:07:21.391354,5820,0,3,0,0,0,3,medium,4.4,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:07:24.522559,5850,0,4,0,0,0,4,medium,4.2,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:07:25.282320,5880,0,4,0,0,0,4,medium,3.8,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:07:26.128276,5910,0,3,0,0,0,3,medium,3.6,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:07:26.968093,5940,0,2,0,1,0,3,medium,3.4,11,Tuesday,HEAVY_VEHICLE_PEAK|SUSTAINED_FLOW
2026-04-14T11:07:27.966538,5970,0,4,0,0,0,4,medium,3.6,11,Tuesday,SUSTAINED_FLOW
2026-04-14T11:07:28.938033,6000,0,2,0,0,0,2,low,3.2,11,Tuesday,QUIET_PERIOD
2026-04-14T11:07:29.789668,6030,0,1,0,0,0,1,low,2.6,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:30.603351,6060,0,0,0,0,0,0,low,2.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:31.629427,6090,0,0,0,0,0,0,low,1.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:32.528364,6120,0,0,0,0,0,0,low,0.6,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:33.675018,6150,0,0,0,0,0,0,low,0.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:34.605079,6180,0,0,0,0,0,0,low,0.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:35.465608,6210,0,0,0,0,0,0,low,0.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:36.335073,6240,0,0,0,0,0,0,low,0.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:37.323423,6270,0,1,0,0,0,1,low,0.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:38.991014,6300,0,1,0,0,0,1,low,0.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:39.650910,6330,0,0,0,0,0,0,low,0.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:40.503978,6360,0,0,0,0,0,0,low,0.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:41.310953,6390,0,0,0,0,0,0,low,0.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:42.162395,6420,0,0,0,0,0,0,low,0.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:42.949356,6450,0,0,0,0,0,0,low,0.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:43.840713,6480,0,1,0,0,0,1,low,0.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:44.617958,6510,0,1,0,0,0,1,low,0.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:45.340341,6540,0,1,0,0,1,2,low,0.8,11,Tuesday,HEAVY_VEHICLE_PEAK|QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:46.234912,6570,0,0,0,0,0,0,low,0.8,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:47.655535,6600,0,0,0,1,0,1,low,1.0,11,Tuesday,HEAVY_VEHICLE_PEAK|QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:48.341012,6630,0,0,0,0,1,1,low,1.0,11,Tuesday,HEAVY_VEHICLE_PEAK|QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:49.257489,6660,0,0,0,0,0,0,low,0.8,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:50.136024,6690,0,0,0,0,1,1,low,0.6,11,Tuesday,HEAVY_VEHICLE_PEAK|QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:51.140554,6720,0,0,0,0,2,2,low,1.0,11,Tuesday,HEAVY_VEHICLE_PEAK|QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:53.251190,6750,0,0,0,0,2,2,low,1.2,11,Tuesday,HEAVY_VEHICLE_PEAK|QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:54.104260,6780,0,1,0,0,2,3,medium,1.6,11,Tuesday,HEAVY_VEHICLE_PEAK
2026-04-14T11:07:54.903948,6810,0,1,0,0,2,3,medium,2.2,11,Tuesday,HEAVY_VEHICLE_PEAK
2026-04-14T11:07:55.860171,6840,0,0,0,0,2,2,low,2.4,11,Tuesday,HEAVY_VEHICLE_PEAK|QUIET_PERIOD
2026-04-14T11:07:56.639963,6870,0,0,0,0,2,2,low,2.4,11,Tuesday,HEAVY_VEHICLE_PEAK|QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:58.607190,6900,0,0,0,0,1,1,low,2.2,11,Tuesday,HEAVY_VEHICLE_PEAK|QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:07:59.295975,6930,0,0,0,0,1,1,low,1.8,11,Tuesday,HEAVY_VEHICLE_PEAK|QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:00.068165,6960,0,0,0,0,0,0,low,1.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:00.969991,6990,0,2,0,0,0,2,low,1.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:02.153398,7020,0,1,0,0,2,3,medium,1.4,11,Tuesday,HEAVY_VEHICLE_PEAK
2026-04-14T11:08:03.949394,7050,0,2,0,0,0,2,low,1.6,11,Tuesday,QUIET_PERIOD
2026-04-14T11:08:04.771100,7080,0,2,0,0,0,2,low,1.8,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:05.547270,7110,0,2,0,0,0,2,low,2.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:06.309326,7140,0,2,0,0,0,2,low,2.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:07.216522,7170,0,2,0,0,0,2,low,2.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:08.053851,7200,0,1,0,0,0,1,low,1.8,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:08.867720,7230,0,1,0,0,0,1,low,1.6,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:09.558033,7260,0,1,0,0,0,1,low,1.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:10.454736,7290,0,1,0,0,0,1,low,1.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:11.288472,7320,0,1,0,0,0,1,low,1.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:12.396324,7350,0,1,0,0,0,1,low,1.0,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:13.219152,7380,0,0,0,0,0,0,low,0.8,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:14.017805,7410,0,0,0,0,0,0,low,0.6,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:14.733991,7440,0,0,0,0,0,0,low,0.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:15.526160,7470,0,0,0,0,1,1,low,0.4,11,Tuesday,HEAVY_VEHICLE_PEAK|QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:18.694559,7500,0,0,0,0,0,0,low,0.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:19.487355,7530,0,0,0,0,0,0,low,0.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:20.686033,7560,0,0,0,0,0,0,low,0.2,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:21.545176,7590,0,1,0,0,0,1,low,0.4,11,Tuesday,QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:22.580446,7620,0,1,0,0,1,2,low,0.6,11,Tuesday,HEAVY_VEHICLE_PEAK|QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:24.702898,7650,0,0,0,0,2,2,low,1.0,11,Tuesday,HEAVY_VEHICLE_PEAK|QUIET_PERIOD|DEAD_ZONE
2026-04-14T11:08:25.364109,7680,0,1,0,0,1,2,low,1.4,11,Tuesday,HEAVY_VEHICLE_PEAK|QUIET_PERIOD|DEAD_ZONE
2026-04-20T14:31:01.324440,30,0,4,0,0,0,4,medium,4.0,14,Monday,SESSION_PEAK
2026-04-20T14:31:02.139973,60,0,2,0,0,0,2,low,3.0,14,Monday,QUIET_PERIOD
2026-04-20T14:31:03.279145,90,0,2,0,0,0,2,low,2.67,14,Monday,QUIET_PERIOD|DEAD_ZONE
2026-04-20T14:31:04.359888,120,0,0,0,0,0,0,low,2.0,14,Monday,QUIET_PERIOD|DEAD_ZONE
2026-04-20T14:31:06.148693,150,0,0,0,0,0,0,low,1.6,14,Monday,QUIET_PERIOD|DEAD_ZONE
2026-04-20T14:31:07.101655,180,0,1,0,0,0,1,low,1.0,14,Monday,QUIET_PERIOD|DEAD_ZONE
2026-04-20T14:31:08.072721,210,0,1,0,0,0,1,low,0.8,14,Monday,QUIET_PERIOD|DEAD_ZONE
2026-04-20T14:31:09.088488,240,0,0,0,0,0,0,low,0.4,14,Monday,QUIET_PERIOD|DEAD_ZONE
2026-04-20T14:31:10.269885,270,0,0,0,0,0,0,low,0.4,14,Monday,QUIET_PERIOD|DEAD_ZONE
